package,has_py_typed,has_types_package
rchitect,False,False
webdrivermanager,False,False
jxmlease,False,False
haggis,False,False
relstorage,False,False
dtreeviz,False,False
authenticator,False,False
aeidon,False,False
django-currentuser,False,False
trx-python,False,False
pyjsg,False,False
asyncpraw,False,False
guarddog,False,False
alerta,False,False
trollimage,False,False
dict-deep,False,False
pysnmp-pysmi,False,False
flake8-implicit-str-concat,False,False
stsci-imagestats,False,False
tuna,False,False
authy,False,False
unicategories,False,False
pdfminer2,False,False
livisi,False,False
israel-rail-api,False,False
alibabacloud-dingtalk,False,False
goslide-api,False,False
telegraph,False,False
fuzzmanager,False,False
nodriver,False,False
twilio-stubs,False,False
itk-io,False,False
azure-ml-component,False,False
pytorch-fid,False,False
aiopath,False,False
swarms,False,False
octoprint-firmwarecheck,False,False
kiwipy,False,False
mpu,False,False
gapic-google-cloud-datastore-v1,False,False
vantage6-client,False,False
pysnmp-pyasn1,False,False
async-modbus,False,False
itk-core,False,False
django-cid,False,False
django-admin-inline-paginator-plus,False,False
mkdocs-pdf-export-plugin,False,False
edx-event-bus-redis,False,False
myjwt,False,False
passagemath-objects,False,False
docrep,False,False
xsd-validator,False,False
cryptojwt,False,False
magicalimport,False,False
amazon-dax-client,False,False
omniopt2,False,False
itk-numerics,False,False
apitools,False,False
databricks-bundles,False,False
pytest-raises,False,False
geode-explicit,False,False
edx-search,False,False
conda-inject,False,False
asyncio-pool,False,False
flup-py3,False,False
tinyunicodeblock,False,False
shexjsg,False,False
inputs,False,False
persisting-theory,False,False
pytest-speed,False,False
dafnyruntimepython,False,False
intel-sycl-rt,False,False
pyemoncms,False,False
rlbot-gui,False,False
apache-airflow-backport-providers-postgres,False,False
edx-bulk-grades,False,False
passagemath-rankwidth,False,False
requests-hardened,False,False
prefetch-generator,False,False
verbit-streaming-sdk,False,False
policyengine-core,False,False
supervisely,False,False
django-proxy,False,False
lumibot,False,False
user-util,False,False
bioc,False,False
zope-datetime,False,False
django-ical,False,False
nagiosplugin,False,False
pytabkit,False,False
skrub,False,False
htseq,False,False
async-cache,False,False
django-el-pagination,False,False
pytest-virtualenv,False,False
edx-sga,False,False
super-csv,False,False
resource,False,False
python-easyconfig,False,False
systembridgeconnector,False,False
millennium,False,False
flake8-coding,False,False
pyiskra,False,False
can-ada,False,False
uncompyle6,False,False
whitebox,False,False
djangorestframework-filters,False,False
tlds,False,False
nbdev-django,False,False
pyion2json,False,False
tessie-api,False,False
millennium-core-utils,False,False
sphinx-changelog,False,False
djangocms-attributes-field,False,False
py2neo,False,False
python-postmark,False,False
prettydiff,False,False
django-debug-toolbar-request-history,False,False
ioc-fanger,False,False
django-q-sentry,False,False
paytmchecksum,False,False
stempeg,False,False
findafactor,False,False
edx-milestones,False,False
pysolar,False,False
sshuttle,False,False
colorspacious,False,False
config-client,False,False
pytrec-eval,False,False
tinynumpy,False,False
vbmicrolensing,False,False
large-image-source-dummy,False,False
elastalert2,False,False
qwak-core,False,False
signal-processing-algorithms,False,False
py-tgcalls,False,False
typer-cli,False,False
tox-travis,False,False
sparqlslurper,False,False
linode-metadata,False,False
advantage-air,False,False
large-image-source-tiff,False,False
modal-client,False,False
ingestr,False,False
django-ebhealthcheck,False,False
binpacking,False,False
py-memoize,False,False
locustio,False,False
rdflib-shim,False,False
cmeel-octomap,False,False
wandb-core,False,False
datarobot-drum,False,False
elyra,False,False
mdformat-toc,False,False
unittest-parallel,False,False
pyxb,False,False
qsharp,False,False
disklru,False,False
browsergym-miniwob,False,False
iteround,False,False
flask-security-invenio,False,False
neuspell,False,False
geog,False,False
patchwork,False,False
shell,False,False
pydap,False,False
tencentcloud-sdk-python-cdb,False,False
ngcsdk,False,False
datasetsforecast,False,False
django-bleach,False,False
aspidites,False,False
esphome,False,False
sqlalchemy-filters,False,False
robotframework-archivelibrary,False,False
sourcemap,False,False
moonraker-api,False,False
restinstance,False,False
pims,False,False
pipestat,False,False
faker-enum,False,False
olxcleaner,False,False
django-dynamic-preferences,False,False
grpcio-admin,False,False
basemap,False,False
fuzzytm,False,False
products-cmfplone,False,False
number-tools,False,False
eutils,False,False
streamlit-chat,False,False
dragonfly-uwg,False,False
business-rules,False,False
passagemath-planarity,False,False
sphinxcontrib-shellcheck,False,False
openlineage-dbt,False,False
django-cprofile-middleware,False,False
pytoniq-core,False,False
shylock,False,False
django-authlib,False,False
openedx-django-require,False,False
phoebusgen,False,False
plugincode,False,False
k-means-constrained,False,False
pyfritzhome,False,False
batcharray,False,False
vessl,False,False
fastapi-cprofile,False,False
play-scraper,False,False
pyats-log,False,False
torchserve,False,False
glean-sdk,False,False
evtx,False,False
quartodoc,False,False
geode-implicit,False,False
pyexcel-ods3,False,False
pyats-topology,False,False
pycoin,False,False
pypdf3,False,False
simpletransformers,False,False
datapackage,False,False
chellow,False,False
xxtea,False,False
allure-pytest-bdd,False,False
deepchem,False,False
recbole,False,False
aiobreaker,False,False
itk,False,False
cmeel-assimp,False,False
aioflo,False,False
ecs-deploy,False,False
fxpmath,False,False
nbdev-numpy,False,False
sigfig,False,False
scrapegraphai,False,False
fonts,False,False
django-click,False,False
aiomodernforms,False,False
pyats-easypy,False,False
pyats,False,False
ploomber-core,False,False
greeclimate,False,False
delorean,False,False
splines,False,False
apache-airflow-backport-providers-microsoft-azure,False,False
django-easy-audit,False,False
umongo,False,False
tox-py,False,False
mo-sql-parsing,False,False
logging-test-case,False,False
pyats-connections,False,False
boschshcpy,False,False
django-otp-webauthn,False,False
cmeel-console-bridge,False,False
pep562,False,False
mozrunner,False,False
pyats-datastructures,False,False
configparser2,False,False
cfenv,False,False
pyats-aetest,False,False
pywizlight,False,False
mitmproxy-windows,False,False
odo,False,False
behavex,False,False
outetts,False,False
source-distribution,False,False
catboost-dev,False,False
pyats-results,False,False
debts,False,False
dowhy,False,False
winrt-windows-devices-enumeration,False,False
django-wkhtmltopdf,False,False
django-soft-delete,False,False
python-digitalocean,False,False
universal-startfile,False,False
cachettl,False,False
os-win,False,False
getname,False,False
microversion-parse,False,False
cornice,False,False
minikerberos,False,False
decaf-synthetic-data,False,False
libgravatar,False,False
cppyy-cling,False,False
passagemath-categories,False,False
gliner-spacy,False,False
batchtensor,False,False
repoze-sendmail,False,False
georss-generic-client,False,False
blaze,False,False
pyqrack,False,False
amazon-textract-geofinder,False,False
amplpy,False,False
sslyze,False,False
torchcde,False,False
streamlit-auth0,False,False
robotframework-reportportal,False,False
tapo,False,False
zope,False,False
pytorch-pretrained-bert,False,False
rf-clip,False,False
pyswisseph,False,False
pybv,False,False
pyats-kleenex,False,False
mastercard-merchant-identifier,False,False
azure-cli-sql,False,False
airthings-cloud,False,False
undecorated,False,False
torch-directml,False,False
gllm-inference-binary,False,False
arelle-release,False,False
yolov5,False,False
alphafold-colabfold,False,False
pip-check,False,False
gitman,False,False
onelogin,False,False
ucimlrepo,False,False
pypi,False,False
awsipranges,False,False
always-updates,False,False
pip2pi,False,False
py-asciimath,False,False
fastapi-versioning,False,False
uipath-langchain,False,False
pyats-reporter,False,False
cmeel-zlib,False,False
mmcv-full,False,False
millheater,False,False
webfinger,False,False
jupyterlite-pyodide-kernel,False,False
pypugjs,False,False
upgini,False,False
purl,False,False
netconf-client,False,False
robotframework-imaplibrary2,False,False
deadline,False,False
pybotvac,False,False
behavex-images,False,False
dapr-ext-fastapi,False,False
pyats-tcl,False,False
netapp-lib,False,False
niflexlogger-automation,False,False
vaex-core,False,False
vmware-vcenter,False,False
causal-learn,False,False
amalgam-lang,False,False
cppimport,False,False
django-colorful,False,False
substrait,False,False
cashaddress,False,False
catalyst,False,False
astcheck,False,False
djongo,False,False
matplotlib-fontja,False,False
pygeotile,False,False
pyrabbit,False,False
git-review,False,False
lycoris-lora,False,False
font-roboto,False,False
kfp-kubernetes,False,False
erppeek,False,False
dash-renderer,False,False
mod-wsgi,False,False
soda-core-athena,False,False
webssh,False,False
ephemeral-port-reserve,False,False
phone-iso3166,False,False
sphinx-material,False,False
itk-registration,False,False
sceptre-cmd-resolver,False,False
passagemath-glpk,False,False
tabmat,False,False
cheap-repr,False,False
rucio-clients,False,False
libs,False,False
xoscar,False,False
flask-opentracing,False,False
pymodbustcp,False,False
gorilla,False,False
pytest-httpbin,False,False
miniupnpc,False,False
ft-pandas-ta,False,False
pyvistaqt,False,False
git-cliff,False,False
databricks-mosaic,False,False
geemap,False,False
sceptre-file-resolver,False,False
passagemath-buckygen,False,False
types-pynamodb,False,False
fhirpathpy,False,False
pyhacrf-datamade,False,False
xtcocotools,False,False
faker-e164,False,False
hightime,False,False
llama-index-vector-stores-oracledb,False,False
dumbyaml,False,False
rltest,False,False
worker-automate-hub,False,False
seqio,False,False
hatch-protobuf,False,False
pyaprilaire,False,False
bgutil-ytdlp-pot-provider,False,False
coralogix-opentelemetry,False,False
pyffx,False,False
google-trans-new,False,False
yte,False,False
aioruckus,False,False
pya3,False,False
passagemath-polyhedra,False,False
py-melissa-climate,False,False
bizyui,False,False
flask-openapi3-swagger,False,False
pylons,False,False
salesforce-fuelsdk,False,False
starlette-cramjam,False,False
py-radix,False,False
dask-kubernetes,False,False
dijkstar,False,False
shibuya,False,False
flake8-junit-report,False,False
django-defender,False,False
logmuse,False,False
passagemath-cliquer,False,False
graphqlclient,False,False
pook,False,False
jupyter-latex-envs,False,False
marionette-driver,False,False
cargo-zigbuild,False,False
colcon-mixin,False,False
pygobject-stubs,False,False
pydlm,False,False
apple-weatherkit,False,False
street-address,False,False
passagemath-rubiks,False,False
async-factory-boy,False,False
qualang-tools,False,False
fill-voids,False,False
dci-utils,False,False
mgrs,False,False
sphinxcontrib-needs,False,False
autotrain-advanced,False,False
plexwebsocket,False,False
terrasnek,False,False
goodtables,False,False
laion-clap,False,False
pytest-jira,False,False
fbmessenger,False,False
zope-sequencesort,False,False
executable-application,False,False
jira2markdown,False,False
plexauth,False,False
kodexa,False,False
opengeode-inspector,False,False
manim,False,False
faker-vehicle,False,False
fastlite,False,False
wn,False,False
keystone-engine,False,False
fspath,False,False
whylogs-sketching,False,False
resemble-perth,False,False
eeglabio,False,False
cypari,False,False
flake8-spellcheck,False,False
glum,False,False
advocate,False,False
devialet,False,False
django-resized,False,False
somepackage,False,False
cotengra,False,False
sfbulk2,False,False
gamsapi,False,False
pynetgear,False,False
python-ipmi,False,False
peppy,False,False
pysmappee,False,False
docstr-coverage,False,False
voyager,False,False
geodatasets,False,False
lookml,False,False
bump,False,False
siwe,False,False
meegkit,False,False
passagemath-kenzo,False,False
dvc-azure,False,False
nidaqmx,False,False
azure-cli-configure,False,False
x25519,False,False
box2d-py,False,False
assemblyline-core,False,False
kubeflow,False,False
django-password-validators,False,False
baddns,False,False
pydload,False,False
panda,False,False
py-jama-rest-client,False,False
sanic-jwt,False,False
bogons,False,False
ndicts,False,False
panda3d-gltf,False,False
confite,False,False
django-test-without-migrations,False,False
raccoon,False,False
testgres,False,False
ctypesgen,False,False
probablepeople,False,False
ansible-sign,False,False
pystrict,False,False
names-dataset,False,False
wagtail-factories,False,False
django-leaflet,False,False
tskit,False,False
dragonfly-energy,False,False
cursive,False,False
pybaseball,False,False
assemblyline,False,False
pynuki,False,False
pypartmc,False,False
pybids,False,False
pyjoulescope-driver,False,False
regions,False,False
amazon-braket-schemas,False,False
ipywebrtc,False,False
lefthook,False,False
pynina,False,False
vastai-sdk,False,False
cudensitymat-cu12,False,False
resourcebundle,False,False
chia-base,False,False
resemblyzer,False,False
zope-viewlet,False,False
mac-vendor-lookup,False,False
mtmtrain,False,False
mediafile,False,False
dropmqttapi,False,False
pdfservices-sdk,False,False
swiglpk,False,False
azureml-automl-runtime,False,False
chialisp-loader,False,False
vultr,False,False
ansitable,False,False
huum,False,False
clangd,False,False
warrant-lite,False,False
streamlit-notify,False,False
hivejdbc,False,False
distinctipy,False,False
sqlcipher3-binary,False,False
rtfunicode,False,False
aiochclient,False,False
aws-cron-expression-validator,False,False
pyemvue,False,False
taichi,False,False
apsystems-ez1,False,False
jsonlogic-rs,False,False
django-cron,False,False
pyasn,False,False
farm-haystack,False,False
zepid,False,False
go-task-bin,False,False
zuspec-arl-dm,False,False
kserve,False,False
jsonata-python,False,False
grpcio-observability,False,False
honeybee-radiance,False,False
c2cciutils,False,False
mrmr-selection,False,False
django-q,False,False
dbt-coverage,False,False
wyzeapy,False,False
ffprobe,False,False
django-pgcrypto-fields,False,False
lfdocs-conf,False,False
brand-alert,False,False
testcontainers-mysql,False,False
sqlalchemy-repr,False,False
httpbin,False,False
hko,False,False
asyncarve,False,False
abstra,False,False
django-user-accounts,False,False
container-inspector,False,False
matplotlib-scalebar,False,False
tbb-devel,False,False
whoisit,False,False
jupyter-ai,False,False
nvidia-resiliency-ext,False,False
passagemath-libecm,False,False
asn1tools,False,False
pyfastx,False,False
spidev,False,False
amazoncaptcha,False,False
passagemath-standard-no-symbolics,False,False
trulens-core,False,False
vonage-account,False,False
bioutils,False,False
primefac,False,False
baostock,False,False
dandi,False,False
promptlayer,False,False
pyral,False,False
mujoco-mjx,False,False
onesignal-sdk,False,False
d8s-strings,False,False
yasoo,False,False
batchgenerators,False,False
django-stdimage,False,False
mlrun,False,False
djade,False,False
snakemd,False,False
flask-minify,False,False
farasapy,False,False
polyfuzz,False,False
vonage-messages,False,False
netconan,False,False
conda-package-streaming,False,False
fastobo,False,False
chacha20poly1305,False,False
ai-edge-litert-nightly,False,False
weberror,False,False
django-post-office,False,False
somfy-mylink-synergy,False,False
fft-conv-pytorch,False,False
minecraft-datapack-language,False,False
httpx-socks,False,False
passagemath-sympow,False,False
pytomorrowio,False,False
serpy,False,False
momentchi2,False,False
setoptconf,False,False
pyxattr,False,False
passagemath-sirocco,False,False
ascii-colors,False,False
mmdet3d,False,False
django-opensearch-dsl,False,False
redislite,False,False
drf-generators,False,False
vegafusion-python-embed,False,False
beam-nuggets,False,False
convertapi,False,False
typedpy,False,False
dissect-cim,False,False
unasync,False,False
ipyvolume,False,False
wsgiserver,False,False
py-tlsh,False,False
security,False,False
python-ffmpeg,False,False
alchemyjsonschema,False,False
pytango,False,False
multimapping,False,False
sentence-splitter,False,False
vonage-http-client,False,False
requirementslib,False,False
iamdata,False,False
p4p,False,False
openstep-parser,False,False
guidance-stitch,False,False
django-fixture-magic,False,False
knot-floer-homology,False,False
nflx-genie-client,False,False
asyncio-nats-streaming,False,False
onnx2torch,False,False
zhconv,False,False
whirlpool-sixth-sense,False,False
cylp,False,False
vsc-dm,False,False
pythondialog,False,False
cleantext,False,False
bandit-sarif-formatter,False,False
relevanceai-dev,False,False
scrapinghub,False,False
selenium-requests,False,False
pytricia,False,False
antropy,False,False
oslo-limit,False,False
zalgolib,False,False
shot-scraper,False,False
pyswarms,False,False
robotremoteserver,False,False
cloud-tpu-client,False,False
ibm-watsonx-orchestrate-evaluation-framework,False,False
sunpy,False,False
glance-store,False,False
zope-globalrequest,False,False
pyobvector,False,False
fastapi-camelcase,False,False
nemo-text-processing,False,False
cockroachdb,False,False
fastentrypoints,False,False
tesseract,False,False
ogb,False,False
poetry-plugin-bundle,False,False
pynomaly,False,False
allure-combine,False,False
nuclio-jupyter,False,False
astro-sdk-python,False,False
finml-utils,False,False
crypto-cpp-py,False,False
python-mecab-ko,False,False
django-netfields,False,False
gersemi,False,False
vonage-verify,False,False
bpemb,False,False
vonage-number-insight,False,False
openfisca-france,False,False
vonage-numbers,False,False
vonage-network-sim-swap,False,False
cumm-cu118,False,False
py-smart-gardena,False,False
vonage-subaccounts,False,False
python-must,False,False
doclayout-yolo,False,False
eeweather,False,False
sphinx-hoverxref,False,False
vonage-verify-legacy,False,False
drms,False,False
grafana-api,False,False
soda-core-postgres,False,False
hopsworks,False,False
python-vxi11,False,False
saneyaml,False,False
hdx-python-utilities,False,False
cortexutils,False,False
poly-eip712-structs,False,False
clldutils,False,False
coacd,False,False
facebookads,False,False
pyedbglib,False,False
doppler-env,False,False
transformations,False,False
kthread,False,False
simple-colors,False,False
zhinst-utils,False,False
fastapi-healthchecks,False,False
xmlformatter,False,False
py-order-utils,False,False
stixmarx,False,False
tfidf-matcher,False,False
wagtail-localize,False,False
envtpl,False,False
tdewolff-minify,False,False
calorine,False,False
pproxy,False,False
dedupe-variable-datetime,False,False
pvporcupine,False,False
django-valkey,False,False
cosmicfrog,False,False
python-gmp,False,False
pyfume,False,False
libdeeplake,False,False
kanaries-track,False,False
keepercommander,False,False
bash,False,False
colpali-engine,False,False
flywheel-sdk,False,False
jenkins-job-builder,False,False
dio-chacon-wifi-api,False,False
igwn-segments,False,False
openbabel-wheel,False,False
keras-core,False,False
daal4py,False,False
altair-viewer,False,False
types-frozendict,False,False
luaparser,False,False
alith,False,False
opengeode-geosciences,False,False
nnaudio,False,False
pynpm,False,False
vpython,False,False
pyegps,False,False
rjieba,False,False
zamg,False,False
jobase,False,False
slither-analyzer,False,False
niet,False,False
hap-python,False,False
django-request-id,False,False
qt-py,False,False
mozprofile,False,False
polyglot,False,False
opengeode-geosciencesio,False,False
alembic-autogen-check,False,False
pypylon,False,False
etos-lib,False,False
azure-cli-feedback,False,False
graphene-stubs,False,False
ms-swift,False,False
poetry-exec-plugin,False,False
django-userforeignkey,False,False
workflow,False,False
pylint-protobuf,False,False
cronex,False,False
faker-edu,False,False
dsgrn,False,False
alibabacloud-ram20150501,False,False
assemblyline-service-server,False,False
easysnmp,False,False
honeybee-core,False,False
mack,False,False
phone-gen,False,False
pyepics,False,False
aoe2rec-py,False,False
peakrdl-html,False,False
pybammsolvers,False,False
peakutils,False,False
coal,False,False
aspose-cells,False,False
wordsegment,False,False
drf-api-tracking,False,False
django-compat,False,False
ai2-olmo-eval,False,False
bizyengine,False,False
cerbos,False,False
pypdftk,False,False
passagemath-cmr,False,False
openmm,False,False
robotframework-zoomba,False,False
twitter-ads,False,False
openstep-plist,False,False
jsql,False,False
django-sendfile2,False,False
bir-mcp,False,False
pysparkling,False,False
flask-healthz,False,False
kdepy,False,False
dissect-hypervisor,False,False
djangorestframework-bulk,False,False
geotext,False,False
cyrk,False,False
hyperliquid-python-sdk,False,False
python-hostlist,False,False
connector-py,False,False
signnow-python-sdk,False,False
cov-core,False,False
dadaptation,False,False
hazelcast-python-client,False,False
appdata,False,False
flask-json,False,False
esphome-dashboard,False,False
pyfftw,False,False
cdp-sdk,False,False
aprslib,False,False
lauterbach-trace32-rcl,False,False
django-google-sso,False,False
gmqtt,False,False
selectors2,False,False
biocommons-seqrepo,False,False
undetected-playwright,False,False
paddleclas,False,False
mcp-atlassian,False,False
nvidia-lm-eval,False,False
cppyy-backend,False,False
powerlaw,False,False
socks,False,False
readme-metrics,False,False
schemainspect,False,False
paddle2onnx,False,False
ttp-templates,False,False
mkdocs-htmlproofer-plugin,False,False
cvprac,False,False
mpl-interactions,False,False
intel-extension-for-pytorch,False,False
axial-positional-embedding,False,False
pysmt,False,False
pymultihash,False,False
dolphin-memory-engine,False,False
apns2,False,False
ml-insights,False,False
guacamole,False,False
flask-unsign,False,False
meshcat,False,False
readthedocs-sphinx-ext,False,False
dash-leaflet,False,False
rest-framework-simplejwt,False,False
tmdbsimple,False,False
dry-rest-permissions,False,False
twitter-common-contextutil,False,False
pythonqwt,False,False
django-admin-confirm,False,False
dicttoxml2,False,False
lusid-sdk-preview,False,False
azure-mgmt-documentdb,False,False
flask-sslify,False,False
pyproject-dependencies,False,False
minrecord,False,False
mendeleev,False,False
esdk-obs-python,False,False
migra,False,False
opengeode-io,False,False
mdformat-black,False,False
lseg-data,False,False
youtube-search,False,False
nbsphinx-link,False,False
py-postgresql,False,False
autogluon-vision,False,False
streamlit-tags,False,False
fastapi-socketio,False,False
pur,False,False
demisto-sdk,False,False
certbot-dns-azure,False,False
amazon-sns-extended-client,False,False
git-me-the-url,False,False
django-downloadview,False,False
asyncpg-trek,False,False
sqlalchemy-aurora-data-api,False,False
python-pkcs11,False,False
glyphslib,False,False
sphinxcontrib-django,False,False
scrapy-splash,False,False
struqture-py,False,False
streamlit-drawable-canvas,False,False
libtorrent,False,True
uttlv,False,False
lazop-sdk,False,False
pyphonetics,False,False
django-rest-multiple-models,False,False
jinjasql2,False,False
peakrdl,False,False
umodbus,False,False
libpci,False,False
tnefparse,False,False
mct-nightly,False,False
zope-testrunner,False,False
pygohcl,False,False
neutron,False,False
mlrun-pipelines-kfp-v1-8,False,False
urlman,False,False
data-science-types,False,False
silpa-common,False,False
django-phonenumbers,False,False
gpudb,False,False
httsleep,False,False
ncloud-vserver,False,False
tflite,False,False
dynamics365crm-python,False,False
jellyfin-apiclient-python,False,False
cudo-compute,False,False
xarray-spatial,False,False
audio-separator,False,False
scalpl,False,False
oasislmf,False,False
pycpfcnpj,False,False
stealth-requests,False,False
random-address,False,False
stac-validator,False,False
shadowcopy,False,False
flexget,False,False
json-api-doc,False,False
libpcap,False,False
momepy,False,False
yacman,False,False
aio-georss-client,False,False
kiwipiepy-model,False,False
c7n-azure,False,False
piccolo,False,False
coinbase,False,False
github,False,False
srvlookup,False,False
genie-libs-conf,False,False
badsecrets,False,False
drf-excel,False,False
docplex,False,False
mmpose,False,False
acryl-executor,False,False
htmlparser,False,False
llmcompressor,False,False
hgvs,False,False
python-mpd2,False,False
pyuptimekuma-hass,False,False
genie-libs-clean,False,False
lz4tools,False,False
newick,False,False
cumulusci,False,False
aioredlock,False,False
psycopg2cffi,False,False
osm2geojson,False,False
tableaudocumentapi,False,False
rwslib,False,False
bapy,False,False
pipl,False,False
insights-core,False,False
pymonocypher,False,False
genie-libs-filetransferutils,False,False
cloudconvert,False,False
alacorder,False,False
cloud-tpu-diagnostics,False,False
passagemath-brial,False,False
pytest-html-reporter,False,False
primer3-py,False,False
dissect-esedb,False,False
streamlit-js-eval,False,False
torch-scatter,False,False
biosak,False,False
beautysh,False,False
pyexcel-ods,False,False
peopledatalabs,False,False
cpi,False,False
spsdk-pyocd,False,False
genie-libs-health,False,False
tokenx-core,False,False
mecab-ko,False,False
md2pdf,False,False
antsibull-docs,False,False
llama-index-llms-vertex,False,False
winrt-windows-foundation,False,False
columnize,False,False
tensorflow-lattice,False,False
girder-large-image,False,False
passagemath-plot,False,False
scrapfly-sdk,False,False
inplace-abn,False,False
haikunator,False,False
passagemath-qepcad,False,False
confluent-avro,False,False
flask-mysqldb,False,False
hpp-fcl,False,False
chumpy,False,False
libterraform,False,False
django-service-objects,False,False
yang-connector,False,False
azure-cli-component,False,False
winrt-windows-foundation-collections,False,False
adpbulk,False,False
ovos-config,False,False
python-mecab-ko-dic,False,False
urllib3-mock,False,False
blenderproc,False,False
turfpy,False,False
intersight,False,False
llama-index-embeddings-cohere,False,False
airbyte-protocol-models-pdv2,False,False
spacepackets,False,False
pyvicare,False,False
amplitude-experiment,False,False
wavio,False,False
pypeg2,False,False
milksnake,False,False
sqlalchemy-vertica,False,False
robotframework-aws,False,False
pylint-venv,False,False
pytorch-wavelets,False,False
cadquery-ocp,False,False
django-fsm-2,False,False
govuk-bank-holidays,False,False
django-multidb-router,False,False
soda-core-mysql,False,False
htmlminf,False,False
pysnowflake,False,False
dockerspawner,False,False
xkcdpass,False,False
notion2md,False,False
xtgeoviz,False,False
taxjar,False,False
evo,False,False
dbtc,False,False
selfies,False,False
qtutils,False,False
pyvi,False,False
django-floppyforms,False,False
python-troveclient,False,False
tencentcloud-sdk-python-tcr,False,False
pynng,False,False
crds,False,False
pyexcel-webio,False,False
codewords-client,False,False
snowpark-extensions,False,False
conventional-pre-commit,False,False
chevron-blue,False,False
ed25519,False,False
scope-client,False,False
pytest-ignore-test-results,False,False
uiutil,False,False
p-tqdm,False,False
chatterbox-tts,False,False
cuallee,False,False
specutils,False,False
cffconvert,False,False
django-robots,False,False
ansiconv,False,False
mcp-pandoc,False,False
pyorbital,False,False
vantage6-common,False,False
pytest-flakes,False,False
tmuxp,False,False
pyboxen,False,False
django-slowtests,False,False
nemo-run,False,False
googlenewsdecoder,False,False
cpm-kernels,False,False
snakemake-interface-executor-plugins,False,False
mcp-use,False,False
robotbackgroundlogger,False,False
properscoring,False,False
denonavr,False,False
bx-django-utils,False,False
dotted-dict,False,False
cidr-trie,False,False
http-constants,False,False
koji,False,False
jsonpath2,False,False
tensorflow-model-analysis,False,False
aiohttp-swagger,False,False
ihm,False,False
orionis,False,False
aim-ui,False,False
python-environ,False,False
mamba-ssm,False,False
coala,False,False
mage-ai,False,False
timple,False,False
bjoern,False,False
sphinx-press-theme,False,False
tmnt,False,False
amazon-textract-prettyprinter,False,False
pyconfs,False,False
click-default-group-wheel,False,False
aioserial,False,False
enums,False,False
sysrsync,False,False
poetry-polylith-plugin,False,False
contributors-txt,False,False
pygad,False,False
pyjon-utils,False,False
dbt-tests-adapter,False,False
clustershell,False,False
django-bootstrap-v5,False,False
twiggy,False,False
lmdeploy,False,False
girder-large-image-annotation,False,False
openmetadata-managed-apis,False,False
kwonly-args,False,False
sphinxcontrib-drawio,False,False
qontract-reconcile,False,False
sourcery,False,False
simplification,False,False
sadisplay,False,False
scarf-sdk,False,False
engineering-notation,False,False
aiosocks,False,False
pylint-fixme-info,False,False
requestium,False,False
panphon,False,False
eva-decord,False,False
pyadomd,False,False
flask-accepts,False,False
datarobot-predict,False,False
markdown-to-mrkdwn,False,False
pip-check-reqs,False,False
jumpssh,False,False
mobsfscan,False,False
waybackpy,False,False
esp-test-utils,False,False
snakemake-interface-report-plugins,False,False
pki-tools,False,False
salesforce-merlion,False,False
python-arptable,False,False
s3tokenizer,False,False
country-list,False,False
aiopulse,False,False
obs-websocket-py,False,False
razdel,False,False
opteryx,False,False
dparse2,False,False
mkl-service,False,False
storable,False,False
mitmproxy-macos,False,False
eido,False,False
dnspython3,False,False
uroman,False,False
blackfire,False,False
causalml,False,False
minorminer,False,False
casbin-sqlalchemy-adapter,False,False
ssdeep,False,False
dbl-sat-sdk,False,False
ipysigma,False,False
pytest-sentry,False,False
ascvd,False,False
apysc,False,False
tikzplotlib,False,False
tesseract-decoder,False,False
gitignorefile,False,False
mcp-clickhouse,False,False
imgviz,False,False
ai-api-client-sdk,False,False
ar,False,False
flexpolyline,False,False
pyrfc,False,False
django-referrer-policy,False,False
env-canada,False,False
dipex,False,False
custatevec-cu12,False,False
nvsmi,False,False
flake8-multiline-containers,False,False
pipwin,False,False
ai-core-sdk,False,False
passagemath-tachyon,False,False
perky,False,False
geojson-rewind,False,False
fs-gcsfs,False,False
pyqt5-stubs,False,False
aws-configure,False,False
pyghidra,False,False
broadlink,False,False
django-esi,False,False
zhmiscellany,False,False
termstyle,False,False
adax,False,False
passagemath-modules,False,False
aioslimproto,False,False
ovos-plugin-manager,False,False
asciidoc,False,False
adax-local,False,False
klepto,False,False
rapidyaml,False,False
growattserver,False,False
pyplexity,False,False
ecmwflibs,False,False
cuml-cu11,False,False
clabe,False,False
south,False,False
pycld3,False,False
ai-edge-torch-nightly,False,False
openfire-restapi,False,False
moose-cli,False,False
pyexcel-ezodf,False,False
rfswarm-agent,False,False
core-universal4,False,False
vecs,False,False
tidy3d,False,False
ory-hydra-client,False,False
docutils-stubs,False,False
django-six,False,False
pytest-anyio,False,False
fastapi-keycloak,False,False
flake8-alfred,False,False
django-viewflow,False,False
python-nginx,False,False
smartlingapisdk,False,False
import-ipynb,False,False
bytesparse,False,False
access-parser,False,False
allennlp-pvt-nightly,False,False
sqlalchemy-rdsiam,False,False
streamlit-cookies-manager,False,False
ace-tools,False,False
pytest-faker,False,False
ovos-utils,False,False
mozzarilla,False,False
ibm-watson,False,False
collate-dbt-artifacts-parser,False,False
supyr-struct,False,False
osc-placement,False,False
wheel-inspect,False,False
cplex,False,False
django-dynamic-raw-id,False,False
pyxiaomigateway,False,False
robotframework-whitelibrary,False,False
wtforms-alchemy,False,False
terratorch,False,False
pyflume,False,False
refinery,False,False
goodwe,False,False
